taxon_oid	NCBI Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID	GOLD Analysis Project Type	IMG Submission ID	GOLD Analysis Project ID	GOLD Sequencing Project ID	GOLD Study ID	Ecosystem	Ecosystem Category	Ecosystem Subtype	Ecosystem Type	Specific Ecosystem	Depth In Meters	Genome Size  * assembled	Gene Count  * assembled	Predicted Viruses
3300035390	*Microbiome	Permanent Draft	Methane metabolizing microbial communities from different methane-rich environments from various locations	Marine sediment microbial communities from Garden Banks mud volcano, Gulf of Mexico, United States - st louis 3	DOE Joint Genome Institute  (JGI)	3300035390	Metagenome Analysis	214915	Ga0376443	Gp0404146	Gs0127566	Environmental	Aquatic	Mud volcano	Marine	Sediment	597.000000	111010866	140645	63
3300028487	*Microbiome	Permanent Draft	Marine microbial communities from expanding oxygen minimum zones in the northeastern subarctic Pacific Ocean	Marine microbial communities from Northeast Subartic Pacific Ocean, Canada - LP_J_2011_P26_2000m	DOE Joint Genome Institute  (JGI)	3300028487	Metagenome Analysis	191566	Ga0257109	Gp0297536	Gs0046785	Environmental	Aquatic	Oceanic	Marine	Unclassified	2000.000000	443500965	969637	63
3300029225	*Microbiome	Permanent Draft	North Pond 2017	Crustal fluid microbial communities from North Pond, Mid-Atlantic Ridge, Atlantic Ocean - 1383CS 2017	Marine Biological Laboratory	3300029225	Metagenome Analysis	195860	Ga0310978	Gp0325857	Gs0135746	Environmental	Aquatic	Oceanic	Marine	Crustal Fluids	4300.000000	74804225	79415	63
3300006416	*Microbiome	Permanent Draft	Marine microbial communities from the North Pacific Subtropical Gyre, ALOHA station	Marine microbial communities from North Pacific Subtropical Gyre, Station ALOHA - HOT229_2_0770m	University of Hawaii	3300006416	Metagenome Analysis	73505	Ga0100043	Gp0123952	Gs0114420	Environmental	Aquatic	Oceanic	Marine	Aphotic zone	770.000000	907369247	1891698	63
3300001783	*Microbiome	Permanent Draft	Hydrothermal vent plume microbial communities from the Cayman Rise, Cayman Islands	Hydrothermal vent plume microbial communities from the Mid Cayman Rise - Vondamm Sites	University of Michigan	3300001783	Metagenome Analysis	19920	Ga0013018	Gp0056763	Gs0094242	Environmental	Aquatic	Hydrothermal vents	Marine	Unclassified	2000.000000	319540913	490677	63
3300048496	*Microbiome	Permanent Draft	Marine and freshwater sediment microbial communities from various locations	Marine sediment microbial communities from Mediterranean Sea - Mediterranean_Core_1_8-12_cm	DOE Joint Genome Institute  (JGI)	3300048496	Metagenome Analysis	257004	Ga0493992	Gp0563039	Gs0153943	Environmental	Aquatic	Sediment	Marine	Unclassified	495.000000	405871254	1252286	65
3300001458	*Microbiome	Permanent Draft	Hydrothermal vent plume microbial communities from the Cayman Rise, Cayman Islands	Hydrothermal vent plume microbial communities from the Mid Cayman Rise - All Sites - gte1k	University of Michigan	3300001458	Metagenome Analysis	15199	Ga0012421	Gp0055933	Gs0094242	Environmental	Aquatic	Hydrothermal vents	Marine	Unclassified	2000.000000 to 4000.000000	153768584	216865	66
3300031919	*Microbiome	Permanent Draft	Microbial communities from the deep biosphere	Marine sediment microbial communities from the Haakon Mosby mud volcano in the Barents Sea, Arctic Ocean - PS64_332_1_GC re-assembly	The Marine Biological Laboratory	3300031919	Metagenome Analysis	203569	Ga0326327	Gp0346745	Gs0135966	Environmental	Aquatic	Mud volcano	Marine	Sediment	1250.000000	153336616	357029	66
3300048537	*Microbiome	Permanent Draft	Marine and freshwater sediment microbial communities from various locations	Marine sediment microbial communities from Mediterranean Sea - Mediterranean_Core_1_16-20_cm	DOE Joint Genome Institute  (JGI)	3300048537	Metagenome Analysis	257005	Ga0493994	Gp0563041	Gs0153943	Environmental	Aquatic	Sediment	Marine	Unclassified	495.000000	345369596	1002536	67
3300010054	*Microbiome	Permanent Draft	Marine viral communities from the Subarctic Pacific Ocean and the Gulf of Mexico	Marine viral communities from Cariaco Basin, Caribbean Sea - 27_WHOI_OMZ	DOE Joint Genome Institute  (JGI)	3300010054	Metagenome Analysis	92584	Ga0098069	Gp0122837	Gs0067852	Environmental	Aquatic	Oceanic	Marine	Unclassified	263.000000	101500707	164545	67
3300029924	*Microbiome	Permanent Draft	Crustal fluid microbial communities from North Pond, Mid-Atlantic Ridge, Atlantic Ocean 2014 cruise	Crustal fluid microbial communities from North Pond, Mid-Atlantic Ridge, Atlantic Ocean - 1382A 2014 kmer 100	Marine Biological Laboratory	3300029924	Metagenome Analysis	198582	Ga0315559	Gp0326325	Gs0135806	Environmental	Aquatic	Oceanic	Marine	Unclassified	4300.000000	84922899	118075	67
3300011125	*Microbiome	Permanent Draft	Environmental DNA from seawater and marine sediment	Marine sediment microbial communities from Japan Sea near Toyama Prefecture, Japan - 2015_4, permeate	Toyama Prefectural University	3300011125	Metagenome Analysis	101182	Ga0151663	Gp0173501	Gs0121704	Environmental	Aquatic	Coastal	Marine	Sediment	570.000000	82221095	198461	67
3300028894	*Microbiome	Permanent Draft	Axial Seamount Reassemblies	Diffuse hydrothermal flow volcanic vent microbial communities from Axial Seamount, northeast Pacific ocean - Sample FS906_Marker113_DNA IDBA_UD reassembly	Marine Biological Laboratory	3300028894	Metagenome Analysis	193594	Ga0310049	Gp0119879	Gs0135702	Environmental	Aquatic	Hydrothermal vents	Marine	Diffuse flow	1522.000000	220336933	482588	67
3300022470	*Microbiome	Permanent Draft	Microbial communities from sediments and microbial mats in various locations	Hydrothermal vent microbial mat bacterial communities from Southern Trench, Guaymas Basin, Mexico - 4872-18-10-11_MG	DOE Joint Genome Institute  (JGI)	3300022470	Metagenome Analysis	171838	Ga0190367	Gp0215292	Gs0129088	Environmental	Aquatic	Hydrothermal vents	Marine	Microbial mats	2011.000000	345302164	693567	68
3300026541	*Microbiome	Permanent Draft	Sea bed manganese nodule microbial communities from the Clarion-Clipperton Zone in the eastern Pacific	Sea bed manganese nodule microbial communities from Clarion-Clipperton Zone, Pacific Ocean - CNS271	University of Georgia	3300026541	Metagenome Analysis	185925	Ga0265802	Gp0307402	Gs0134330	Environmental	Aquatic	Oceanic	Marine	Sediment	4111.000000	49399997	59643	68
3300006326	*Microbiome	Permanent Draft	Marine microbial communities from the North Pacific Subtropical Gyre, ALOHA station	Marine microbial communities from North Pacific Subtropical Gyre, Station ALOHA - HOT231_1_0770m	University of Hawaii	3300006326	Metagenome Analysis	73241	Ga0068477	Gp0111503	Gs0114420	Environmental	Aquatic	Oceanic	Marine	Aphotic zone	770.000000	348303680	797855	69
3300011259	*Microbiome	Permanent Draft	Environmental DNA from seawater and marine sediment	Marine sediment microbial communities from Japan Sea near Toyama Prefecture, Japan - 2015_4, 0.2	Toyama Prefectural University	3300011259	Metagenome Analysis	101181	Ga0151662	Gp0173488	Gs0121704	Environmental	Aquatic	Coastal	Marine	Sediment	570.000000	181041482	408849	70
3300021492	*Microbiome	Permanent Draft	Microbial communities from sediments and microbial mats in various locations	Hydrothermal vent sediment bacterial communities from Southern Trench, Guaymas Basin, Mexico - 4872-04-9-10_MG	DOE Joint Genome Institute  (JGI)	3300021492	Metagenome Analysis	161651	Ga0190336	Gp0215261	Gs0129088	Environmental	Aquatic	Hydrothermal vents	Marine	Sediment	2011.000000	138435750	304837	71
3300004069	*Microbiome	Permanent Draft	Deep subsurface and oceanic microbial communities from Witwatersrand Basin, South Africa, and the Canadian and Fennoscandian shields and at the Lost City Hydrothermal Field	Combined assembly of 1362B_J2.571 and 1362A_J2.573	DOE Joint Genome Institute  (JGI)	3300004069	Combined Assembly	57962	Ga0063354	Gp0057564	Gs0090290	Mixed, Environmental	Aquatic	Hydrothermal vents	Marine	Diffuse flow	454.000000	390457103	978132	71
3300021483	*Microbiome	Permanent Draft	Microbial communities from sediments and microbial mats in various locations	Hydrothermal vent sediment bacterial communities from Southern Trench, Guaymas Basin, Mexico - 4872-04-4-5_MG	DOE Joint Genome Institute  (JGI)	3300021483	Metagenome Analysis	161681	Ga0190331	Gp0215256	Gs0129088	Environmental	Aquatic	Hydrothermal vents	Marine	Sediment	2011.000000	99749804	214654	71
3300026531	*Microbiome	Permanent Draft	Marine microbial communities from hydrothermal vents in the Atlantic and Pacific Ocean	Hydrothermal vent microbial communities from East Pacific Rise, Pacific Ocean - PIR-30	DOE Joint Genome Institute  (JGI)	3300026531	Metagenome Analysis	185972	Ga0256835	Gp0296300	Gs0046784	Environmental	Aquatic	Hydrothermal vents	Marine	Unclassified	2513.000000	565819585	1094647	72
3300021977	*Microbiome	Permanent Draft	Characterization of microbial community from Mariana Back Arc	Hydrothermal fluids microbial communities from Mariana Back-Arc Basin vent fields, Pacific Ocean - Hafa_FS925 _150kmer	Marine Biological Laboratory	3300021977	Metagenome Analysis	165356	Ga0232639	Gp0216776	Gs0129105	Environmental	Aquatic	Hydrothermal vents	Marine	Diffuse flow	3278.000000	623876921	1258924	73
3300005793	*Microbiome	Permanent Draft	Diffuse hydrothermal flow volcanic vent microbial communities from Axial Seamount, northeast Pacific Ocean	Diffuse hydrothermal flow volcanic vent microbial communities from Axial Seamount, northeast Pacific ocean. Combined Assembly of Gp0107627, Gp0107629, Gp0119879, Gp0119880, Gp0119881, Gp0107619	The Marine Biological Laboratory, Marine Biological Laboratory	3300005793	Combined Assembly	68535	Ga0079404	Gp0107619	Gs0111355	Mixed, Environmental	Aquatic	Hydrothermal vents	Marine	Diffuse flow	1542.000000	116800075	155527	74
3300040974	*Microbiome	Permanent Draft	Marine microbial communities from different locations and depths of Red Sea, Saudi Arabia	Marine microbial communities from Red Sea, Saudi Arabia - sample33	King Abdulaziz City for Science and Technology (KACST)	3300040974	Metagenome Analysis	217059	Ga0237924	Gp0274060	Gs0132945	Environmental	Aquatic	Unclassified	Marine	Unclassified	500.000000	59107066	126242	74
3300049905	*Microbiome	Permanent Draft	Hydrothermal vents viral and microbial communities from various locations in Pacific Ocean	Hydrothermal vent plume viral communities from North Pacific Ocean - CTD009 v	DOE Joint Genome Institute  (JGI)	3300049905	Metagenome Analysis	260436	Ga0496597	Gp0569601	Gs0154120	Environmental	Aquatic	Hydrothermal vents	Marine	Unclassified	2473.000000	124333907	288553	74
3300049156	*Microbiome	Permanent Draft	Marine sediment microbial communities from Pacific Ocean, California, USA	Marine sediment microbial communities from Pacific Ocean, California, USA - SSC_C1_L5	DOE Joint Genome Institute  (JGI)	3300049156	Metagenome Analysis	258128	Ga0499538	Gp0586624	Gs0129132	Environmental	Aquatic	Oceanic	Marine	Sediment	318.000000	336532165	576947	75
3300025062	*Microbiome	Permanent Draft	Marine viral communities from the Subarctic Pacific Ocean and the Gulf of Mexico	Marine viral communities from Cariaco Basin, Caribbean Sea - 25_WHOI_OMZ (SPAdes) (version 2)	DOE Joint Genome Institute  (JGI)	3300025062	Metagenome Analysis	184099	Ga0208014	Gp0122833	Gs0067852	Environmental	Aquatic	Oceanic	Marine	Unclassified	247.000000	118621493	182150	75
3300048497	*Microbiome	Permanent Draft	Marine and freshwater sediment microbial communities from various locations	Marine sediment microbial communities from Mediterranean Sea - Mediterranean_Core_1_20-24_cm	DOE Joint Genome Institute  (JGI)	3300048497	Metagenome Analysis	257006	Ga0493995	Gp0563042	Gs0153943	Environmental	Aquatic	Sediment	Marine	Unclassified	495.000000	489148484	1459095	75
3300004818	*Microbiome	Permanent Draft	Trench sediment microbial communities from the deep Pacific Ocean	Trench sediment microbial communities from the deep Pacific Ocean	Macrogen	3300004818	Metagenome Analysis	61363	Ga0071104	Gp0113272	Gs0114577	Environmental	Aquatic	Sediment	Marine	Unclassified	9800.000000	9867174	21262	75
3300003437	*Microbiome	Permanent Draft	Marine microbial communities from the San Pedro channel, Pacific Ocean in the San Pedro Ocean Time-series (SPOT) study	Marine microbial communities from the San Pedro channel, Pacific Ocean in the San Pedro Ocean Time-series (SPOT) study- Sample 1		3300003437	Metagenome Analysis	50532	Ga0059306	Gp0104110	Gs0111419	Environmental	Aquatic	Oceanic	Marine	Aphotic zone	890.000000	15266207	15293	75
3300025776	*Microbiome	Permanent Draft	Deep ocean microbial communities from the Global Malaspina Expedition	Marine microbial communities from the Deep Pacific Ocean - MP2097 (SPAdes)	DOE Joint Genome Institute  (JGI)	3300025776	Metagenome Analysis	185489	Ga0208699	Gp0054393	Gs0053074	Environmental	Aquatic	Oceanic	Marine	Unclassified	294.000000	88577334	189287	75
3300043165	*Microbiome	Permanent Draft	Marine sediment microbial communities off the coast of San Francisco, CA, United States	Marine sediment microbial communities off the coast of San Francisco, CA, United States - OC_3500m_C2_0cm2cm (coverage test 16Gb) (version 2)	DOE Joint Genome Institute  (JGI)	3300043165	Metagenome Analysis	249413	Ga0484845	Gp0432402	Gs0142364	Environmental	Aquatic	Oceanic	Marine	Sediment	3535.000000	434681321	710281	75
3300000152	*Microbiome	Permanent Draft	Marine microbial communities from expanding oxygen minimum zones in the northeastern subarctic Pacific Ocean	Marine microbial communities from expanding oxygen minimum zones in Line P, North Pacific Ocean - June 2008 P12 500m	DOE Joint Genome Institute  (JGI)	3300000152	Metagenome Analysis	8965	Ga0026125	Gp0054010	Gs0046785	Environmental	Aquatic	Oceanic	Marine	Aphotic zone	500.000000	132703477	308853	76
3300007756	*Microbiome	Permanent Draft	Diffuse hydrothermal flow volcanic vent microbial communities from Axial Seamount, northeast Pacific Ocean	Diffuse hydrothermal flow volcanic vent microbial communities from Axial Seamount, northeast Pacific ocean - Sample CTDBack_2015_DNA CLC_assembly	Marine Biological Laboratory	3300007756	Metagenome Analysis	78368	Ga0105664	Gp0128091	Gs0111355	Environmental	Aquatic	Oceanic	Marine	Aphotic zone	1500.000000	198165383	377027	76
3300000141	*Microbiome	Permanent Draft	Marine microbial communities from expanding oxygen minimum zones in the northeastern subarctic Pacific Ocean	Marine microbial communities from expanding oxygen minimum zones in Line P, North Pacific Ocean - June 2008 P4 1300m	DOE Joint Genome Institute  (JGI)	3300000141	Metagenome Analysis	8192	Ga0026196	Gp0053607	Gs0046785	Environmental	Aquatic	Oceanic	Marine	Aphotic zone	1300.000000	115006357	256292	76
3300000262	*Microbiome	Permanent Draft	Marine microbial communities from expanding oxygen minimum zones in the northeastern subarctic Pacific Ocean	Marine microbial communities from expanding oxygen minimum zones in Line P, North Pacific Ocean - sample_A_09_P04_1300	DOE Joint Genome Institute  (JGI)	3300000262	Metagenome Analysis	8991	Ga0026274	Gp0052331	Gs0046785	Environmental	Aquatic	Oceanic	Marine	Aphotic zone	1300.000000	130918350	281305	76
3300007771	*Microbiome	Permanent Draft	Diffuse hydrothermal flow volcanic vent microbial communities from Axial Seamount, northeast Pacific Ocean	Diffuse hydrothermal flow volcanic vent microbial communities from Axial Seamount, northeast Pacific ocean - Sample FS917_Marker33_DNA CLC_assembly	Marine Biological Laboratory	3300007771	Metagenome Analysis	78401	Ga0105700	Gp0128110	Gs0111355	Environmental	Aquatic	Hydrothermal vents	Marine	Diffuse flow	1518.000000	336912167	625924	76
3300035237	*Microbiome	Permanent Draft	Marine microbial communities from the Southern Atlantic ocean transect to study dissolved organic matter and carbon cycling	Seawater microbial communities from the Northeast subarctic Pacific Ocean - P4_June_2018_500m	DOE Joint Genome Institute  (JGI)	3300035237	Metagenome Analysis	212850	Ga0372836	Gp0397399	Gs0114292	Environmental	Aquatic	Oceanic	Marine	Unclassified	500.000000	472477368	1212887	77
3300035194	*Microbiome	Permanent Draft	Marine microbial communities from the Southern Atlantic ocean transect to study dissolved organic matter and carbon cycling	Seawater microbial communities from the Northeast subarctic Pacific Ocean - P26_June_2010_1000m	DOE Joint Genome Institute  (JGI)	3300035194	Metagenome Analysis	212823	Ga0372809	Gp0397372	Gs0114292	Environmental	Aquatic	Oceanic	Marine	Unclassified	1000.000000	389699875	974898	77
3300004833	*Microbiome	Permanent Draft	Deep marine subsurface microbial communities from Mid-Atlantic Ridge (IODP Expedition 336)	Aquifer microbial communities from Mid-Atlantic Ridge, Atlantic Ocean - 1383C Deep	The Marine Biological Laboratory	3300004833	Metagenome Analysis	61341	Ga0071101	Gp0113268	Gs0114576	Environmental	Aquatic	Aquifer	Marine	Formation fluid	200.000000 to 332.000000	58462782	87850	77
